"id","region","price","type","sqfeet","beds","baths","cats_allowed","dogs_allowed","smoking_allowed","wheelchair_access","electric_vehicle_charge","comes_furnished","laundry_options","parking_options","description","lat","long","state"
7033333143,"valdosta",850,"house",2450,4,3,0,1,1,0,0,0,"w/d hookups","","PLEASE READ THE AD THROUGHLY TO VIEW THE HOME This house is FOR SALE with owner financing! I am looking to sell to someone with a good job history and a strong down payment. The house is 4 bedrooms, with 3 bathrooms and an inground pool. The kitchen has had some updating while other parts of the house will need some cosmetic work. You can do improvements while you live there! I usually get 10-20% down on owner financed houses, so reach out to me if this is something you may be interested in. The total sales price is $129,000, and the monthly payment will be at or around $950 depending on your down payment. I will not bother with a credit check. I will use your income as qualification (must have the down payment and 3x the monthly payment in verifiable income). F & Qs 1. Do I own the home? Do I have a closing? We close with a local title company or closing attorney. You own the home. We take back the note just like a bank. 2. What is the rate and down payment? Down payment and rate depend on income, but it is not unusual to get $15k -$20k down. Sometimes we get more. We usually do your payment on a 20- or 30-year term, no balloons or prepayment penalties. 3. What if I make changes to the home? Itâs your home, make it your home. All we are worried about are the payments being make on time. Feel free to make changes to YOUR home. 4. I am interested in the home and have a reasonable down payment, how do I see the home?  Email us with your down payment and when you are wanting to move. We will set up a reasonable time to see the home.",31.7248,-83.2495,"ga"
7039610794,"jackson",605,"apartment",572,1,1,0,0,1,0,0,0,"laundry on site","off-street parking","**New Management | Newly Renovated**    Security Deposit: $300  Application Fee: $35 (Money Order)   1 Bed 549-950 sq ft- WOW! NINE 1 Bedroom floor plans to decide from!  1, 2, & 3 Bedroom Apartments-up to 1167 Sq. Ft   All Electric   Community Events  On-Site Courtesy Officers   Nearby Shopping Outlets   Water Included In Rent  Sparkling Pool   Come Visit Our Office Today!!   Requirements:  Must be 21 years of age to qualify individually  Income Qualify making 2.5 times the rent  Must Pass Background and Credit Check   Camelot Apartments  2840 Robinson St  Jackson MS 39209",32.3055,-90.2309,"ms"
7037816647,"savannah / hinesville",1107,"apartment",800,1,1,1,1,1,0,0,0,"w/d in unit","off-street parking","505 Mall Blvd #320 Savannah, GA 31406   $1,107/mo   KEY FEATURES  Sq Footage: 800 sqft.  Bedrooms: 1 Bed  Bathrooms: 1 Bath  Parking: 2 Off Street | Guest Parking  Lease Duration: 1 Year (See Details Below)  Deposit: $150  Pets Policy: Cats & Dogs OK  Laundry: In Unit  Property Type: Apartment   DESCRIPTION   Picture a community conveniently located in the heart of town....a home minutes from the historic district, Savannah's premiere shopping destinations, as well the city's top medical centers, universities, and more! Imagine all that set back from the main road with a southern charm as relaxed as the majestic Live Oaks you'll find in your own back yard. Open your eyes to Colonial Village at Huntington and picture yourself home!   APARTMENT FEATURES  - Brand New Interiors  - All Black Appliances  - Living Room  - Dining Room  - High / Vaulted Ceilings  - All Electric - No Gas Bill!  - Central Air Conditioning and Heat  - Dishwasher and Garbage Disposal  - Range/Oven  - Personal Exterior Storage Unit  - Walk-In Closets  - Ceiling Fans with Lights  - Frost-Free Refrigerator with Ice-Maker  - Screened-In Patio/Balcony  - Double Stainless Steel Sinks in Kitchen  - Pre-Wired for High Speed Internet Access  - Plush Carpeting  - Designer Accent Walls Available  -Wood Burning Fireplace  COMMUNITY FEATURES  - Sparkling Swimming Pool with WI-FI Hotspots  - 24-Hour Cardio/Strength Training Center  - 24-Hour Fitness Studio with Flat-Screen TV and DVD Player  - Clubhouse with Complimentary WI-FI Hotspots  - Pet Friendly  - Easy Access to Public Transportation  - Outdoor Grilling and Social Gathering Areas  - Convenient Online Rent Payment  - 24-Hour Emergency Maintenance  - Pest Control Service  - Award-Winning Landscaping  - Ample Off-Street Parking   LEASE TERMS  Flexible: Prices and availability are subject to change at any time. Pricing based on lease-length and availability.   ADDITIONAL LINKS  Website: http://cvhuntington.maac.com   Contact Info:  Colonial Village at Huntington  MAA  http://cvhuntington.maac.com",32.0003,-81.1051,"ga"
7039589955,"hartford",1155,"apartment",870,1,1,1,1,1,0,0,0,"","","At Concierge Apartments, our mission is to make home synonymous with luxury. Our premier apartment community in Rocky Hill features a modern appliances, spacious apartments and wonderful recreational opportunities that make your apartment feel like home . Plus, our Rocky Hill apartment complex features  resort-style amenities and a central location to make living feel like luxury. We're proudly accepting new tenants â contact us today!  -All Units Include Stainless Steel Appliances! -Pre-installed Wifi with 1 Month Free from Cox! -Brick Accent Walls Available -New, Efficient Lighting -Billiards -Dramatic View of 30 Plush Acres -Shuffleboard and Beach Volleyball -48-hour Maintenance Commitment -Arcade -Online Payments Available  Call:  show contact info   For more information, visit us at: livewithjrk.com/ConciergeApartments",41.6407,-72.6835,"ct"
7043459604,"rochester",1660,"apartment",1693,3,1.5,1,1,0,0,0,0,"w/d in unit","attached garage","Specials:Apply today and move in by 12/31/2019 and you will be entered in to a drawing for a $500 Amazon gift card!!     Cascade Shores is within close proximity of the Mayo Clinic West Shuttle Lot and is conveniently located adjacent to the future Cascade Lake Park. Upon entering your home you will notice granite countertops, pendant lighting, and neutral finishes. What you may not notice is the fact that all Cascade homes have been individually Energy Star Related. Welcoming, sunlit living areas bring comfort and luxury to every home.Our Leasing Offices are located at 182 Grandeville Road SW, Rochester, MN 55902 at GrandeVille at Cascade Lake.Bedrooms: 3Bathrooms: 1.5Rent: 1885Amenities Include:Package ReceivingOnline Service RequestsCommunity RoomDog ParkClose to ShoppingOnline Payments AvailableClose to Public TransportationSaunaCall:  show contact info Find more info at https://www.iretapartments.com/cascade-shores-townhomes/craigslistOffice Hours: Mon-Thu 9am-6pm | Fri 9am-5pm | Sat 10am-3pm | Sun Closed Price and availability subject to change.",44.0032,-92.4835,"mn"
7022967024,"lakeland",1114,"apartment",1172,2,2,1,1,1,1,0,0,"laundry on site","","Welcome to this Community It's time to live it up and kick up your feet at The Lodge at Woodlake Apartments! Pleasantly positioned near downtown Lakeland, you will have effortless connection to a selection of intriguing experiences.  -Walk-In Shower -Clubhouse -Air Conditioner -Swimming Pool -Air Conditioning -Laundry Facilities -On-Site Management -Refrigerator -Large Floorplans -Fitness Center -Volleyball Court -On-Line Payment Options  Call:  show contact info",27.9986,-81.9355,"fl"
7049817057,"washington, DC",1200,"apartment",1200,1,1,0,0,1,0,0,0,"w/d hookups","street parking","Private furnished basement Apt for rent.  Huge living are, one bedroom, full bath, walk in closet, food prep area, private entrance.  Single occupancy.  Available immediately.  Monthly rent is $1200 includes all utilities and wifi.  Annual lease, one month security deposit and first month rent is required at move in.  If interested please call, leave message with your info at   show contact info , leave a message with your PH# to schedule viewing.",38.8674,-77.6445,"dc"
7028242023,"lexington",635,"apartment",850,2,1,1,1,1,0,0,0,"laundry on site","off-street parking","Serious inquiries, contact Jennifer at  show contact info  or reply to Jennifer""at""kentuckypropertyexperts""dot""com with ""S. Main Apt"" in the subject line.   A very nice, 2 bedroom, 1 bath, around 850 sq ft apartment.  The layout is great.  Huge family room that is next to a dining area.  The kitchen has lots of cabinet and counterspace.  The bedrooms are both very spacious.  Laundry facility on site.  VISIT OUR WEBSITE AT: findhomesinky.com FOR ADDITIONAL PROPERTIES, APPLICATIONS, AND OTHER USEFUL INFORMATION!   ***PLEASE READ: Rent is $635. Deposit is $300. Utilities remain in landlords name and you are allotted $100 in usage then will be responsible to pay any overage. 1 small pet is permitted with a one-time, non-refundable pet deposit of $200. Must be under 30lbs. A pet is strictly forbidden if it is NOT disclosed on your application and/or if there is NO rental history with having a pet. We are looking for tenants with a good rental history, stable employment, and a clean background.  Application process requires $35 application fee per adult, copy of photo ID, copy of latest paystub, and latest bank statement.  Property is available immediately.  Looking for tenants to move-in within the next 30 days.  12 month minimum lease.    Managed by Michael Wang, Principal Broker.",37.8808,-84.5646,"ky"
7037220565,"eastern shore",960,"apartment",632,1,1,1,1,1,0,0,0,"w/d hookups","off-street parking","Woods Crossing Apartments 	                        Property Address 	                         	                          1384 Cambridge Beltway                               Cambridge, MD, 21613 	                         						http://woodscrossing.prospectportal.com 					    We are ideally located in one of Maryland's quietest corners, just minutes away from shopping, restaurants and Dorchester General Hospital. Tucked away near Route 50, you'll find our location incredibly easy to access. This unique single story apartment living features a picnic area, 24 hour emergency maintenance and onsite laundry facility. Surround yourself with charm and convenience - make Woods Crossing Apartments your new home. With a variety of floor plans to choose from, we're certain there's one that's just right for you.  This one bedroom home is available! Apply online now, or call  show contact info  to schedule a tour! 						    Floor Plan Details 						     									Name: The Maple 						             1 Bedrooms / 1 Bathrooms 									632 Sq. Ft. 									$950.00 - $1,090.00 								  							  Community Amenities 								 									 Abundant Parking 									 24 Hour Emergency Maintenance Service 									 Pet Friendly 									 Picnic Area 									 Short Term Leases Available 									 Package Receiving 									 On-Line Payment Options 									 Public Transportation at Entrance 									 On Site Professional Management 									 Peaceful Country Atmosphere 									 Onsite Maintenance 									 Additional parking for small boats/trailers 									 Easy Access to Major Highway 									 Covered Pavilion for Resident Use/Events 									 On Site/Convienient Laundry Facilities 								  								Property Contact 								  									 show contact info  								  							 								ADA ACCESSIBLE 							 							 								EQUAL HOUSING OPPORTUNITY",38.5464,-76.0675,"md"
7040674757,"delaware",1165,"apartment",1093,3,2,1,1,1,0,0,0,"w/d in unit","off-street parking","Country Village Apartment Homes, managed by Morgan Properties 480 A Country Dr. Dover, DE 19901  show contact info   Near Wesley College and Delaware State University. Call today!  Limited availability, don't miss out on this great opportunity to live at our charming, centrally located apartment community.  Close to everywhere you want to be!  This three bedroom apartment features your own washer and dryer for doing laundry at your convenience, a private balcony or patio, and extra storage space!  Located nearby the Dover Air Force Base.  Call for more details!  Rental rates, availability, deposits, apartment features and specials are subject to change without notice.   VIEW OUR WEBSITE:  http://morgan-properties.com/morganlocations/PropertyDetail.asp?propertyID=6111#  Apartment Features * Walk-in Closet * Furnished or Unfurnished * Private Patio or Private Balcony (on select apartments) * Central Heat and Air * Refrigerator, Microwave, Dishwasher & Gas Stove * Vertical Blinds * Furnished Options Available, Call for Pricing * Ceiling Fan * Air Conditioning * Private Balcony * Washer and Dryer in unit    Community Features * Short or Long Term Lease Available * Minutes from Restaurants, Shopping, and Much More * Bark Park * Sun Deck * Easy Access to Public Transportation * We are a social community! Find our Yelp, Facebook or Twitter page online.  * Professionally Managed * Renters Insurance is Required * Package Acceptance * Extra Storage * After-Hours Emergency Maintenance * Our prices can change daily, price listed is based on today's availability. Call for details. * Credit Cards Accepted * Laundry Care Center * Liability Insurance is Required * Easy Freeway Access * Corporate Housing * Landscaped Courtyards * Swimming Pool  [#6949673]",39.1579,-75.5041,"de"
7051262616,"chillicothe",700,"townhouse",1000,2,1,0,0,1,0,0,0,"w/d hookups","off-street parking","Two bedroom, one bathroom townhouse located on the Ohio River. Located just 10 minutes from downtown Huntington. Washer and dryer hookups. Tenant pays electric, water, gas. Palaceproperties.managebuilding.com Less than 10 mins from Huntington.",38.4251,-82.4638,"oh"
7037139592,"wilmington",1374,"apartment",1085,2,2,1,1,1,0,0,0,"w/d hookups","","VIEW OUR WEBSITE:  http://www.reserveatforesthills.com  Reserve at Forest Hills, managed by Blue Ridge Companies 361 Darlington Ave Wilmington, NC 28403  show contact info   The Reserve at Forest Hills in Wilmington, NC is the perfect location for your new home. We have all the modern amenities both inside and out to make you feel right at home.  Call or visit us for details!  This two bedroom two bathroom apartment features a full equipped kitchen, washer/dryer hookups, walk-in closets, and a Sun Room!      Community Features * Multi Function Study Rooms with Copier and Computers * Outdoor Grill Area * Minutes from Restaurants, Shopping, and Much More * Foosball * Bark Park * DVD Rentals * All Inclusive Living, Call for Details * Cardio Room * Disability Access * Easy Freeway Access * Liability Insurance is Required * Swimming Pool * Fitness Studio * Short or Long Term Lease Available * Tanning Bed * Professionally Managed * Renters Insurance is Required * Corporate Housing * Our prices can change daily, price listed is based on today's availability. Call for details. * Movie Theatre * Sun Deck * Concierge Service * Gaming Area * Short Term Lease Available * Guest Parking * Garage Parking * Sand Volleyball Court * Volleyball Court * Billiards * Easy Access to Public Transportation * After-Hours Emergency Maintenance * Credit Cards Accepted * Extra Storage * Package Acceptance * WiFi Access * Community Lounge * Community Kitchen  [#6931742]",34.2331,-77.9029,"nc"
7026788174,"hartford",1295,"townhouse",1250,2,1,1,1,1,0,0,0,"laundry on site","off-street parking","$1,295.00/month - 2+ Bed / 1 Baths   Address: Raymond Rd. West Hartford, CT   Contact:  www.CosmopolitanHR.com   show contact info   Gorgeous 2+ Bedrooms Apartment, full basement for storage. Washer and Dryer included, and Gas H/HW available. Large kitchen with dining area and living room with newer hardwood floors, Gas Stove, Microwave, Fridge. 1 Full Bath. Nice large back deck and back yard. Quiet, and convenient location 5 min walk to Blue Back Square, bars, and restaurants in West Hartford Center, available NOW. Pets are considered!!   Please review additional rental homes in West Hartford, CT updated daily at:   http://cosmopolitanHR.com   Rental Details   Rent: $1,295.00 per month  Property type: 3 Story House  Security deposit: $1,295.00   Bedrooms: 02  Bathrooms: 1.0  Size: 1250 sqft   Features and Amenities   -Dryer/Washer available  -Storage: Basement  -Parking: Garage",41.7583,-72.7404,"ct"
7013508249,"north dakota",1105,"apartment",1365,3,2,0,0,0,0,0,0,"w/d in unit","detached garage","Take a virtual tour!: https://my.matterport.com/show/?m=81m5uv6K7n4  Amenities:  - In unit washer & dryer - Spacious Laundry Room - Master Bedroom & Bath - Stainless Steel Appliances - Diswasher - Microwave - Balcony/ patio - Garage - On-site resident manager - 24 Hour Emergency Maintenance    -On-Site Management -Controlled Access Building -Balcony/Patio -Detached Garage -In-Unit Washer and Dryer -Washer & Dryer in Unit -Dishwasher -Free Wifi!! -Water, Garbage, Sewer Paid -Microwave  Call:  show contact info",48.2762,-101.285,"nd"
7031304276,"ann arbor",885,"apartment",945,2,1,1,1,1,0,0,0,"laundry in bldg","off-street parking","Discover the most charming apartments in the Tecumseh area at Conklin Estates!   CALL TODAY  show contact info   Conklin Estates is an outstanding apartment community located within walking distance to downtown Tecumseh, Mi.  We have spacious one, two-bedroom apartment homes in a country setting professionally-maintained, landscaped grounds, our pet-friendly community also has excellent views and a resident social grilling area.  Just seconds from M52 and M50, Conklin Estates is located near dining, shopping, entertainment and more! Visit Conklin Estates Apartments in Tecumseh, MI today!  â¢ Spacious Apartments â¢ Walk - In Closets â¢ Great Storage â¢ Laundry Facilities in every building â¢ 24 Hour Emergency maintenance available â¢ Linen Closet in the Bathroom â¢ Resident Portal with Electronic Payments  So much to see! Call and schedule your private tour today with us!  show contact info  or visit us online at ConklinEstatesApts.com  OFFICE HOURS: Monday through Friday: 9 AM - 6 PM Saturdays: 10 AM - 2 PM",42.0038,-83.9313,"mi"
7049798607,"columbus",325,"house",1914,4,2.5,1,1,1,0,0,1,"","","One of a kind custom built home is grand and opulent, no expense spared. Gorgeous iron Cantera entry doors open to a showstopper barrell-ceiling entry view of beautiful rooms! Stunning dcor! Open floor plan designed for entertaining! Elegant formal dining, gourmet double island kitchen--the heart of this home!  You Can Stay At This House Anytime. Low Income OK. Bad Credit- Not A Problem.  Listing ID: 506723149 Please contact with us for more details. Call now- show contact info",32.4779,-84.898,"ga"
7049784861,"huntsville / decatur",799,"apartment",1000,2,1.5,1,1,1,0,0,0,"w/d in unit","off-street parking","The Preserve at Crestwood	                        Property Address	                        	                          515 Chateau Dr SW                              Huntsville, AL, 35801	                        						http://preserveatcrestwood.prospectportal.com/su/qsnl97					    Take advantage of relaxed living in a great location with our deals on 2 bed 1.5 bath apartments. With rents as low as $919.00, these spacious 1000 Sq. Ft. square foot floor plans won't be available for long. Call or stop by today!						    Floor Plan Details						    									Name: 2.15						             2 Bedrooms / 1.5 Bathrooms									1000 Sq. Ft.									$919.00															  Community Amenities																	 Laundry Facilities									 On-site Maintenance									 Playground									 Re-designed Swimming Pool with Sun Deck									 Gazebo Park																Property Contact								 									 show contact info 																															ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY",34.7269,-86.5673,"al"
7040316849,"jackson",855,"apartment",750,1,1,1,1,1,0,0,0,"","","If you are in search of a convenient location, desired amenities and a choice of floor plans, you will find it all at PROSPER Jackson. We are a luxury apartment community in Northeast Jackson, MS with quick access to Interstates 55 and 220 and 13 miles from Jackson-Evers Airport. PROSPER Jackson offers a resort-style pool and outdoor lounge, fitness center, business center, playground and more. Our living spaces have walk-in closets, large patios and balconies, and high-speed internet access. Choose from one, two or even three-bedroom floor plans. Our residents even have access to a secure portal where they can schedule, pay and track rent payments online. Learn more by viewing our property details and photo gallery. Check out our availability and feel free to fill out an online application. Should you desire a personal tour, please contact us.  -Gated Community -Mini Blinds -Maintenance on Site -Professional Management -Grills -Roommate Floor Plan -A Business Center with access to a computer, printer, and fax -Frost Free Refrigerator -Large Patios & Balconies -Washer/Dryer Connection -Swimming Pool with Outdoor Lounge  Call:  show contact info   *Pricing and availability are subject to change.",32.3862,-90.115,"ms"
7037972374,"north mississippi",495,"apartment",1424,4,4,1,1,1,0,0,1,"w/d in unit","","VIEW OUR WEBSITE:  http://campuscreek.com/  Campus Creek provides the best and most convenient living experience for the any lifestyle! Located within walking distance to the University of Mississippi and local restaurants, you're close to both weekend plans and your classes!   Modern 4-bedroom apartment featuring 4 private bedrooms/bathrooms with walk-in closets and storage space. Each apartment comes with a fully equipped kitchen and open concept floor plan and a private balcony or patio.  Apartments are fully furnished and have a washer and dryer!   Campus Creek, managed by Greystar 101 Creekmore Blvd. Oxford, MS 38655  show contact info   Monday 9:00am - 8:00pm Tuesday 9:00am - 8:00pm Wednesday 9:00am - 8:00pm Thursday 9:00am - 8:00pm Friday 9:00am - 8:00pm Saturday 10:00am - 6:00pm Sunday 1:00pm - 6:00pm  Apartment Features * Free Internet * Full sized Washer and Dryer in unit * Roommate Friendly Floor Plan * Electric Stove * Dishwasher * Central Heat and Air * Free Cable * Ceiling Fan * Furnished Options Available, Call for Pricing * Wood-Like Floors * Refrigerator * Microwave * Walk-in Closet * Private Patio or Private Balcony (on select apartments) * Disposal * Fully Furnished    [#6937138]",34.3625,-89.5502,"ms"
7046023648,"st cloud",610,"apartment",900,1,1,1,1,1,0,0,0,"laundry on site","off-street parking","COVINGTON PLACE APARTMENTS 600 North 8th Avenue  St Cloud, MN 56303  $610 rent || 1 bedrooms || 1 bathrooms || pets welcome  HUGE apartment! CALL NOW TO HEAR ABOUT OUR AMAZING RENTAL INCENTIVES!   Covington Place Apartments are strategically located near downtown St Cloud, close to CentraCare, the Courthouse, restaurants, shops, entertainment and more!   Some of our fine amenities include heated underground parking, walk-in closets, a balcony or patio, controlled-access entries, air conditioning, stove, dishwasher, and fridge.   Paid by Management: Heat, sewer, water, garbage Paid by Resident: Electricity   To set up a personal tour, please call us at  show contact info .   || managed by www.campbellprop.com ||",45.5675,-94.1694,"mn"
7049229100,"boulder",2000,"apartment",955,1,1.5,0,0,1,0,0,0,"","","Uptown Broadway is leasing gorgeous one and two-bedroom loft, flat and town home apartments in Boulder, CO. Conveniently located in a vibrant neighborhood and surrounded by high-end restaurants, fantastic shopping, and endless natural beauty. Uptown Broadway offers easy access to everything you know and love about Boulder. With public transportation just a short walk away, the entire metro area is at your finger tips. Our community is also nestled between dozens of urban parks and mountainous peaks. Hit the bike trails with your friends, stroll through Pearl Street Mall or head to Folsom Stadium for the big game. This uptown urban oasis has everything you need to live the ultimate lifestyle your deserve.  -Wheelchair Accessible -Loft Style Apartments -Wood Flooring -Modern Kitchen Appliances -Balcony/Patio -Townhome-Style Apartments -Online Payments Available -Public Transportation -Underground Parking Garage -Fireplace  Call:  show contact info",40.0545,-105.281,"co"
7048355101,"st cloud",1055,"apartment",803,1,1,1,1,0,0,0,0,"w/d in unit","attached garage","The Club at HeritageWe're located at: 720 Roberts Rd Sartell, MN 56377   show contact info Take a look at what The Club at Heritage has to offer!   Club at Heritage Apartment Homes in Sartell Minnesota is in the Pine Meadow Elementary school district. The community also offers easy access to many wonderful retail shops, walking trails and parks. You can also enjoy the Mississippi River that is just steps away from your front door! Club at Heritage welcomes cats & small dogs. Look no further, make Club at Heritage your new home! 1 bedroom / 1 bathroom / $1055/month Lease Terms: 9-Month, 10-Month, 11-Month, 12-Month    Leasing Office:  show contact info    Leasing Hours: Mon - Sun: 10:00 AM - 6:00 PMAdditional Information: ** Accepts Credit Card Payments** On-Line Payments** Near Retail Shops, Walking Trails and Parks** Pool/Clubhouse Wi-Fi** Located in Pine Meadow Elementary School District** Pets Allowed** Onsite Maintenance** Pet Friendly** Controlled Access** Detached Garage(s)** Attached Garage(s)** Clubhouse** Emergency Maintenance ** Fitness Center** Barbecue Area** Community/Onsite Parking** Barbecue/Grill** Billiards ** Dishwasher** Patio or Balcony** Kitchen with Island** Wall Unit Air Conditioning** Bathtub/Shower    Website: https://minnesota.weidner.com/apartments/mn/sartell/the-club-at-heritage/  Professionally managed by Weidner Apartment Homes, LLC EQUAL HOUSING OPPORTUNITY",45.6318,-94.2136,"mn"
7043917390,"modesto",1200,"apartment",576,1,1,0,0,1,0,0,0,"laundry on site","off-street parking","If your 55 or over we would like to rent you a 576sq' 1 bedroom apartment. In the Orangeburg area rent is only $1,200 per month, with a security deposit OF $650. A $25 discount for bottom floor. Park like setting with fresh paint outside. Ready for a new home in move in ready. The valley city of Modesto will give you adorable , affordable stress free living, with all a big city offers in a small city feel. Charming 1 bedroom 1 bath apartments, approximately 576 sq. ft. of living area. Convenient location near shopping, restaurants, medical facilities, churches, parks and city bus stops. Every unit has a private patio or balcony. Laundry facilities are located on the premises. call Mike  show contact info",37.6636,-120.989,"ca"
7040828151,"stockton",1450,"apartment",986,2,2,1,1,1,0,0,0,"w/d hookups","carport","On select units!!  We have our own Beautiful Lakeview Apartment homes, Pool, Spa, & Fitness Center that you can enjoy without leaving the complex!   Very Convenient!   Call now for details:  Apartments are going fast!!!   Our Apartment Homes Feature: Spacious Floor Plans (708sq.ft - 986sq.ft) Big closets in each bedroom Dishwasher & Refrigerator in all units, Central Heat & Air, Fireplaces in units Private Patio/Balcony,   Our Amenities Include: Sparkling Pool, Spa and Fitness Center,  Laundry on -site, hookups in units Beautiful Landscaping,  Barbecue and Recreation Area 24 Hour Emergency Maintenance Service Call today!!   show contact info",38.0193,-121.36,"ca"
7037865328,"boise",995,"apartment",970,2,2,0,0,0,0,0,0,"w/d in unit","off-street parking","This spacious upper level 2bed 2bath unit is approx 970 sq ft. The unit features a high efficiency furnace and includes a full sized washer/dryer, patio space, and water, sewer and trash are included in rent. Monthly rent is $995 w/ matching deposit. No pets accepted at this location.",43.5741,-116.294,"id"
7043973458,"bakersfield",1575,"apartment",980,2,2,1,1,1,0,0,0,"w/d in unit","","Scenic River Lane Senior Apartments, managed by Winn Residential 4015 Scenic River Ln Bakersfield, CA 93308  show contact info   Don't miss your chance to live in Bakersfield's premiere senior living community! Located in picturesque Bakersfield, CA, The Villas at Scenic River offers adults ages 55 and up luxurious, gracious living in a resort-style setting.   Contemporary two bedroom, two bathroom senior living apartment with walk-in master closet and gourmet kitchen.   VIEW OUR WEBSITE:  http://www.villasatscenicriver.com  Apartment Features * Refrigerator, Microwave, Dishwasher & Gas Stove * Washer and Dryer in unit * Private Patio or Private Balcony (on select apartments) * Linen Closet * Walk-in Closet * Central Heat and Air * Air Conditioning * Kitchen Island * Disposal * Window Coverings * Pantry * Ceiling Fan * Private Patio * Energy Star Appliances    [#6970658]",35.3964,-119.089,"ca"
7040793703,"lansing",675,"apartment",610,1,1,1,1,1,0,0,0,"laundry on site","","** Come Check Out Our Lovely Community at Capitol Village Apartments!!**   We are currently offering our Thursday Special. Visit us on Dec 19th and we will waive your application fee ($35/adult).   We have this amazing One Bedroom apartment at 610 sq. ft. where WE PAY HEAT!! Washer & Dryer Facility on the Property, spacious open area with lots of closet space! ** AVAILABLE NOW** MOVE-IN READY!!   Capitol Village is located right off of I-96. It gives you quick access to the highway and leaves you only 15 minutes away from the great MSU, LCC, Cooley Law and downtown Lansing. We are also only 5 minutes away from Kroger, Target, Meijer, Texas Roadhouse and Celebration Cinema. What ever you need, you don't have to go far!! PANERA IS NOW OPEN - and you're in walking distance!!   *We are Pet-Friendly! (Some breed restrictions apply.) NO SIZE RESTRICTIONS!!   All you need to apply:  -Id  -Completed Application  -Proof of Income  -Application fee $35/adult applying (money order or cashiers check form)",42.6629,-84.5493,"mi"
7039611031,"little rock",670,"apartment",950,2,2,1,1,1,0,0,0,"laundry on site","","New Heights in Apartment Living!  The Berkley are professionally managed apartment community in West Little Rock, offering 1 & 2 bedroom apartments to suit your everyday need. Enjoy nearby shopping, unwind by one of our pools, or relax in the comfort of your generous apartment home.  Our office is open Monday thru Friday from 8 am til 6 pm and Saturday from 10 am til 4 pm. We look forward to seeing you soon!  Pet Policy We have a wonderful pet policy. We allow both dogs and cats. We have an aggressive breed restriction for dogs, but no weight restriction. Pet fees and pet rent do apply.  Equal Housing Opportunity",34.7674,-92.3958,"ar"
7041822563,"savannah / hinesville",1597,"apartment",1347,3,3,1,1,1,0,0,0,"w/d in unit","off-street parking","To schedule a tour We now book our tour appointments online! Please call or text us at   show contact info  to self-schedule from your phone! Book your appointment online today or anytime 24/7! Property Description 3 BD 3 BAExplore The Slate, our upscale community of apartments in Savannah, GA. This idyllic community of one, two, and three bedroom homes boasts open, spacious layouts, with elements of modern design and Southern charm around every corner. Floor plans feature stunning gourmet kitchens with granite countertops and luxury hardwood floors, as well as private patios and balconies. Residents enjoy a bounty of amenities, including access to our sparkling saltwater swimming pool and spa area, executive business center, resident fitness center, and more. Weâre just minutes away from downtown Savannah, offering all the charm and character youâd hope for in the neighborhood you call home. Learn more and apply today! Details Availability date: Today Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb) Pet notes: Dogs & Cats Allowed. Limit of 2 pets per apartment. Deposit:  Leasing options: 3 months,6 months,9 months,9+ months,12 months,12+ months Leasing notes:  Application fee:  Amenities Included in Utilities Cost:  Utilities Cost:  Laundry:  Parking type: Off-Street  Parking notes:  Appliances: Dishwasher, Refrigerator, Garbage disposal, Microwave, Range/Oven Exterior: Balcony/patio Heating/cooling: Air conditioning, Ceiling fans Wiring: High-speed internet Facilities and Recreation: Shared pool, Fitness center, Clubhouse, Barbecue, Business Services Security and Access:  Views: Park Additional features: Granite countertop, Hardwood-Style Flooring Offered by: The Slate  Equal Housing Opportunity",32.0074,-81.2406,"ga"
